SKU,Location,StockLevel,StockValue,DateTime,ChangeSource,Note
CSE-847-X9DRD-7LN4F-SPEC2,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: 40.0, Corrected value: 0.0"
DX16GDDR4-U,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -7.275957614183429e-12, Corrected value: 0.0"
DX16GDDR4AA3200U,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -1.02318153949454e-12, Corrected value: 0.0"
DX16GDDR4P2133U,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -1.02318153949454e-12, Corrected value: 0.0"
DX16GDDR4T2400U,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -7.95807864051312e-13, Corrected value: 0.0"
DX16GDDR4T2400U-SAM,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -5.684341886080799e-13, Corrected value: 0.0"
DX16GDDR4V2666U,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -3.41060513164848e-13, Corrected value: 0.0"
DX16GDDR4V2666U-HYN,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -6.25277607468888e-13, Corrected value: 0.0"
DX16GDDR4V2666U-SAM,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -3.12638803734444e-13, Corrected value: 0.0"
DX16GDDR4Y2933U,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -1.4210854715201999e-13, Corrected value: 0.0"
DX4GDDR3-U,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -6.82121026329696e-13, Corrected value: 0.0"
DX4GDDR3LU1600U,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -5.6843418860808e-14, Corrected value: 0.0"
DX4GDDR3LU1866U,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -2.2204460492503103e-15, Corrected value: 0.0"
DX4GDDR4-U,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -2.27373675443232e-13, Corrected value: 0.0"
DX8GDDR3-U,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -5.4569682106375694e-12, Corrected value: 0.0"
DX8GDDR3-U,Sharjah,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -5.4569682106375694e-12, Corrected value: 0.0"
DX8GDDR3LU1600U,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -1.25055521493778e-12, Corrected value: 0.0"
DX8GDDR3LU1866U,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -1.91846538655227e-13, Corrected value: 0.0"
DX8GDDR3U1066U,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -6.03961325396085e-14, Corrected value: 0.0"
DX8GDDR3U1333U,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -5.32907051820075e-14, Corrected value: 0.0"
DX8GDDR3U1600U,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -4.5474735088646396e-12, Corrected value: 0.0"
DX8GDDR3U1600U-HYN,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -3.26849658449646e-13, Corrected value: 0.0"
DX8GDDR3U1600U-KING,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -3.26849658449646e-13, Corrected value: 0.0"
DX8GDDR3U1600U-SAM,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -3.26849658449646e-13, Corrected value: 0.0"
DX8GDDR4-U,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -8.549250196665529e-11, Corrected value: 0.0"
DX8GDDR4E-U,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -1.4210854715202e-14, Corrected value: 0.0"
DX8GDDR4E-U,UK-Reballing,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -4.77484718430787e-12, Corrected value: 0.0"
DX8GDDR4E-U 1RX8,UK-Reballing,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -5.00222085975111e-12, Corrected value: 0.0"
DX8GDDR4EP2133U,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -4.44089209850063e-16, Corrected value: 0.0"
DX8GDDR4ET2400U,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -8.881784197001249e-16, Corrected value: 0.0"
DX8GDDR4P2133U,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -1.8189894035458597e-11, Corrected value: 0.0"
DX8GDDR4P2133U-HYN,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -1.30739863379858e-12, Corrected value: 0.0"
DX8GDDR4P2133U-KING,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -8.66862137627322e-13, Corrected value: 0.0"
DX8GDDR4P2133U-MIC,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -1.4495071809506e-12, Corrected value: 0.0"
DX8GDDR4P2133U-SAM,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -4.54747350886464e-13, Corrected value: 0.0"
DX8GDDR4T2400U-HYN,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -5.542233338928779e-13, Corrected value: 0.0"
DX8GDDR4T2400U-KING,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -6.3948846218409e-14, Corrected value: 0.0"
DX8GDDR4T2400U-MIC,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -5.11590769747272e-13, Corrected value: 0.0"
DX8GDDR4V2666U-HYN,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -9.59232693276135e-14, Corrected value: 0.0"
DX8GDDR4V2666U-MIC,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -6.3948846218409e-14, Corrected value: 0.0"
F4-2400C15D-16GVR,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -3.19744231092045e-14, Corrected value: 0.0"
F4-2400C15D-8GVR,Default,0.0,0.0,2025-05-22 10:00:37,Imported from file,"Import corrected - Original value: -2.2204460492503099e-16, Corrected value: 0.0"
HA21TB-7,Default,0.0,0.0,2025-05-22 10:00:39,Imported from file,"Import corrected - Original value: -1.98951966012828e-13, Corrected value: 0.0"
HA21TB-7SE,Default,0.0,0.0,2025-05-22 10:00:39,Imported from file,"Import corrected - Original value: -1.98951966012828e-13, Corrected value: 0.0"
HA21TB-7WD,Default,0.0,0.0,2025-05-22 10:00:39,Imported from file,"Import corrected - Original value: -1.13686837721616e-13, Corrected value: 0.0"
HA21TB-9,Default,0.0,0.0,2025-05-22 10:00:39,Imported from file,"Import corrected - Original value: -2.2737367544323198e-12, Corrected value: 0.0"
HA21TB-9SE,Default,0.0,0.0,2025-05-22 10:00:39,Imported from file,"Import corrected - Original value: -1.70530256582424e-13, Corrected value: 0.0"
HA21TB-9WD,Default,0.0,0.0,2025-05-22 10:00:39,Imported from file,"Import corrected - Original value: -1.98951966012828e-13, Corrected value: 0.0"
HA2500-7-SE,Default,0.0,0.0,2025-05-22 10:00:39,Imported from file,"Import corrected - Original value: -1.77635683940025e-13, Corrected value: 0.0"
HA2500-7SE,Default,0.0,0.0,2025-05-22 10:00:39,Imported from file,"Import corrected - Original value: -7.105427357601e-13, Corrected value: 0.0"
HA2500-7WD,Default,0.0,0.0,2025-05-22 10:00:39,Imported from file,"Import corrected - Original value: -1.02318153949454e-12, Corrected value: 0.0"
HA2500-9,Default,0.0,0.0,2025-05-22 10:00:39,Imported from file,"Import corrected - Original value: -7.73070496506989e-12, Corrected value: 0.0"
HA2500-9,Sharjah,0.0,0.0,2025-05-22 10:00:39,Imported from file,"Import corrected - Original value: -2.4556356947869098e-11, Corrected value: 0.0"
HA2500-9SE,Sharjah,0.0,0.0,2025-05-22 10:00:39,Imported from file,"Import corrected - Original value: -7.821654435247179e-11, Corrected value: 0.0"
HA2500-9SE,Default,0.0,0.0,2025-05-22 10:00:39,Imported from file,"Import corrected - Original value: -5.40012479177676e-13, Corrected value: 0.0"
HA2500-9WD,Sharjah,0.0,0.0,2025-05-22 10:00:39,Imported from file,"Import corrected - Original value: -2.34479102800833e-13, Corrected value: 0.0"
HA2500-9WD,Default,0.0,0.0,2025-05-22 10:00:39,Imported from file,"Import corrected - Original value: -1.77635683940025e-13, Corrected value: 0.0"
HA31TB,Sharjah,0.0,0.0,2025-05-22 10:00:39,Imported from file,"Import corrected - Original value: -6.3948846218409e-14, Corrected value: 0.0"
HA31TB,Default,0.0,0.0,2025-05-22 10:00:39,Imported from file,"Import corrected - Original value: -2.72848410531878e-12, Corrected value: 0.0"
HA31TBSE,Gaming PC & Laptops,0.0,0.0,2025-05-22 10:00:39,Imported from file,"Import corrected - Original value: -6.25277607468888e-13, Corrected value: 0.0"
HA31TBSE,Default,0.0,0.0,2025-05-22 10:00:39,Imported from file,"Import corrected - Original value: -2.1827872842550297e-11, Corrected value: 0.0"
HA31TBWD,Default,0.0,0.0,2025-05-22 10:00:39,Imported from file,"Import corrected - Original value: -1.81898940354586e-12, Corrected value: 0.0"
HA32TB,Default,0.0,0.0,2025-05-22 10:00:39,Imported from file,"Import corrected - Original value: -9.09494701772928e-13, Corrected value: 0.0"
HA32TBSE,Default,0.0,0.0,2025-05-22 10:00:39,Imported from file,"Import corrected - Original value: -3.6379788070917097e-12, Corrected value: 0.0"
HA32TBWD,Default,0.0,0.0,2025-05-22 10:00:39,Imported from file,"Import corrected - Original value: -2.27373675443232e-13, Corrected value: 0.0"
HA33TB,Default,0.0,0.0,2025-05-22 10:00:39,Imported from file,"Import corrected - Original value: -9.094947017729279e-12, Corrected value: 0.0"
HA33TBSE,Default,0.0,0.0,2025-05-22 10:00:39,Imported from file,"Import corrected - Original value: -1.4210854715202e-12, Corrected value: 0.0"
